367|14.74|12.98|14.61|16.19|14.97|15.35|18.46|107.30|117.87
368|16.86|13.67|15.27|17.46|15.01|17.16|16.04|111.46|35.73
369|27.04|33.80|34.74|26.05|25.92|28.17|31.45|207.18|208.87
370|49.42|26.61|9.90|7.39|7.54|9.71|5.81|116.38|33.85
371|0.54|0.54|0.56|0.55|0.55|0.55|0.55|3.84|3.79
372|13.89|14.03|14.77|15.09|20.68|14.27|16.36|109.09|116.08
373|0.58|0.59|0.59|0.60|0.59|0.79|0.69|4.43|4.27
374|1990.05|1333.80|1760.32|1638.09|1540.52|2459.86|2476.75|13199.40|10675.42
375|228.04|53.25|330.28|294.54|300.62|300.62|223.91|1731.27|1567.26
376|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
377|4.44|6.24|4.21|4.96|3.84|5.03|11.26|39.98|28.44
378|17.20|8.71|13.95|10.22|15.57|18.11|19.44|103.21|114.89
379|10.84|10.59|6.15|5.34|6.06|9.55|6.06|54.59|42.47
380|0.70|0.60|1.78|1.74|1.99|1.25|0.51|8.57|7.67
381|20.75|13.80|9.91|14.37|17.51|17.79|17.30|111.43|125.27
382|1.14|0.95|0.70|0.67|1.35|0.67|0.67|6.16|4.70
383|33.56|27.78|25.21|25.27|29.23|26.87|27.11|195.03|198.91
384|34.29|23.36|29.12|24.46|24.80|29.54|25.70|191.27|156.44
385|16.69|7.15|5.04|5.51|5.17|5.32|4.77|49.65|29.70
386|22.08|19.10|19.10|19.10|19.10|19.10|20.12|137.69|159.58
387|11.48|9.65|7.28|9.08|8.54|13.20|6.84|66.07|62.35
388|21.66|21.22|22.00|22.00|21.97|22.31|21.36|152.52|158.73
389|42.87|29.76|33.11|23.08|26.61|18.29|37.35|211.07|220.70
390|39.64|38.25|38.20|33.64|38.52|35.56|36.46|260.28|215.20
391|21.86|10.91|11.68|19.07|18.66|10.73|9.71|102.61|110.84
392|39.06|28.27|36.09|18.57|21.37|16.92|18.69|178.98|101.72
393|17.02|8.01|6.34|6.95|5.58|5.48|6.85|56.23|51.10
394|31.67|29.08|26.95|14.53|12.34|14.28|12.23|141.10|41.87
395|56.05|10.88|8.82|5.86|5.86|3.81|3.02|94.29|36.38
396|14.77|15.17|15.02|13.85|14.45|14.61|14.85|102.72|107.03
397|0.50|0.50|0.50|0.44|0.44|0.44|0.44|3.27|3.11
398|28.34|5.65|1.50|1.50|1.50|1.50|1.50|41.49|7.95
399|28.97|31.55|29.91|26.78|27.30|29.44|38.27|212.23|212.16
400|43.37|6.63|7.97|12.42|19.27|21.93|25.06|136.64|84.81
401|36.86|31.81|32.45|31.44|38.35|37.47|38.10|246.49|265.38
402|20.40|12.23|12.86|11.92|12.44|14.84|11.98|96.67|70.41
403|22.29|17.23|19.51|15.84|17.50|18.28|17.37|128.01|115.83
404|8.84|8.70|8.72|8.33|9.07|9.07|12.58|65.31|81.37
405|16.95|16.52|16.95|16.52|16.52|16.52|17.20|117.18|115.64
406|9.54|11.83|13.53|13.74|17.63|17.63|18.40|102.30|98.73
407|37.29|15.18|6.34|10.08|10.99|11.93|18.15|109.96|114.53
408|21.67|8.50|16.43|12.73|16.01|17.25|13.51|106.10|136.96
409|3.49|3.96|4.67|3.97|1.33|1.33|1.63|20.39|12.88
410|2.77|1.67|15.01|14.54|14.14|14.59|15.00|77.73|48.66
411|0.54|0.55|0.66|0.64|1.33|0.54|0.54|4.79|4.79
412|25.98|7.48|4.51|3.92|5.13|5.80|5.27|58.10|49.23
413|46.92|17.45|9.49|10.86|10.54|5.06|21.61|121.94|172.55
414|0.49|0.50|0.48|0.49|0.50|0.51|0.52|3.50|3.61
415|30.32|19.40|10.93|8.35|11.75|8.71|10.48|99.95|75.74
416|23.11|15.25|11.01|6.13|8.28|5.71|6.38|75.89|29.08
417|35.94|42.27|26.68|37.57|25.15|41.05|21.78|230.43|160.96
418|27.35|37.71|53.51|59.34|61.34|61.34|73.61|374.21|381.52
419|27.34|32.73|24.61|27.63|31.91|27.73|30.15|202.09|212.50
420|36.00|11.41|9.90|8.97|10.11|10.34|11.88|98.61|75.26
421|37.62|18.61|14.18|16.05|21.11|22.19|20.82|150.58|142.95
422|20.38|24.97|25.50|28.34|25.19|23.20|23.56|171.13|157.09
423|21.66|22.76|21.31|19.73|19.86|15.62|14.44|135.38|112.73
424|0.52|0.50|22.57|12.19|11.28|12.65|4.86|64.58|16.97
425|16.78|21.67|36.01|15.27|13.58|15.27|4.99|123.56|16.26
426|19.26|16.86|17.20|18.55|28.68|26.47|25.76|152.78|259.08
427|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
428|33.41|30.80|23.48|29.90|47.51|25.85|25.04|215.99|149.38
429|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
430|41.17|37.02|27.26|27.53|17.41|20.45|12.96|183.80|30.31
431|19.31|23.49|22.27|20.02|20.04|25.06|18.38|148.60|120.57
432|11.88|3.03|2.63|3.28|1.35|1.27|1.23|24.67|17.57
433|27.37|26.07|30.24|26.16|24.53|24.90|34.16|193.43|219.34
434|0.60|0.60|4.39|4.13|4.86|4.48|4.87|23.95|23.63
435|5.44|4.84|5.51|5.91|6.66|6.79|6.62|41.77|44.01
436|198.01|194.52|246.75|255.14|241.36|234.61|235.34|1605.72|793.36
437|69.04|37.14|24.69|28.30|27.36|21.84|29.75|238.12|184.08
438|9.64|2.73|2.77|2.87|2.94|3.00|6.64|30.59|49.87
439|42.22|11.90|9.90|5.37|9.95|6.26|12.81|98.40|169.72
440|39.48|41.33|42.87|44.83|43.30|30.13|20.33|262.27|143.42
441|5.37|3.15|2.74|4.85|4.94|3.45|3.45|27.96|28.10
442|76.10|30.80|38.26|50.58|26.13|26.11|23.55|271.54|293.65
443|13.11|4.59|5.97|10.13|5.60|4.91|6.21|50.52|30.16
444|41.22|38.87|39.22|37.72|41.36|40.47|40.46|279.32|294.17
445|25.82|25.79|22.21|30.28|21.90|20.40|21.19|167.61|163.72
446|0.68|0.68|10.12|11.48|5.76|7.41|6.38|42.53|64.34
447|6.99|6.00|5.79|5.78|6.27|5.98|7.44|44.27|55.94
448|0.64|0.62|0.70|0.88|2.45|0.64|0.64|6.56|5.68
449|22.93|10.93|10.15|10.32|8.28|11.19|12.41|86.20|76.88
450|42.78|36.89|72.33|70.07|70.60|70.13|68.14|430.94|507.32
451|18.97|18.77|18.17|17.77|18.71|21.59|49.53|163.52|278.46
452|26.47|19.60|14.62|15.81|15.78|13.28|17.25|122.82|75.77
453|26.46|11.65|13.02|11.83|12.01|11.51|10.26|96.74|91.14
454|56.68|4.83|7.15|16.58|19.76|33.38|33.45|171.83|183.96
455|29.80|25.74|24.34|25.10|26.21|25.63|29.04|185.86|203.00
456|23.73|13.45|13.73|14.07|14.11|16.17|16.17|111.42|115.72
457|6.18|6.18|6.18|6.18|9.14|6.18|9.44|49.47|46.21
458|24.85|11.74|2.79|2.97|1.90|1.48|2.13|47.86|13.47
459|29.59|31.50|32.05|29.03|118.66|67.23|118.66|426.71|544.28
460|31.10|18.34|6.47|6.98|7.16|5.03|6.53|81.61|35.83
461|0.53|0.54|0.57|0.54|0.54|0.55|0.55|3.82|3.83
462|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
463|42.28|21.98|24.44|22.18|25.43|22.32|26.49|185.13|131.65
464|30.67|10.69|14.75|11.29|14.55|15.26|12.40|109.60|108.18
465|32.27|25.76|25.67|26.56|23.88|20.66|32.22|187.01|197.57
466|1.50|0.91|19.85|1.63|0.91|115.09|1.94|141.83|120.78
467|111.28|67.81|112.55|112.55|117.86|129.64|1636.97|2288.66|1159.49
468|53.88|20.33|51.43|24.76|48.87|46.02|23.79|269.08|215.60
469|11.15|11.43|11.15|11.56|11.15|11.43|11.43|79.30|87.80
470|3.52|3.41|3.55|2.60|2.55|3.11|2.81|21.56|28.92
471|0.51|0.57|0.59|0.83|0.84|0.87|1.19|5.40|7.07
472|24.07|15.16|14.42|5.23|2.03|4.73|4.63|70.28|42.80
473|19.90|16.20|14.61|5.13|1.97|1.09|1.24|60.14|15.95
474|583.36|191.09|152.45|164.16|164.16|195.03|183.31|1633.57|1351.24
475|11.09|3.01|16.16|1.79|11.69|17.81|16.11|77.67|48.57
476|6.03|5.79|5.99|8.70|8.48|6.56|6.29|47.83|45.84
477|6.44|6.11|6.52|6.52|6.52|7.03|5.96|45.10|47.86
478|9.69|11.68|10.96|10.77|10.46|10.94|12.06|76.57|84.38
479|16.49|16.05|16.49|20.27|16.78|32.50|17.45|136.03|122.83
480|2.96|2.95|2.83|2.81|2.81|2.81|2.80|19.97|19.43
481|6.04|3.63|6.99|6.98|6.97|6.89|6.73|44.24|37.88
482|1.96|1.96|1.92|1.99|1.96|2.00|2.04|13.82|12.13
483|26.16|15.29|6.03|1.46|1.61|1.59|2.08|54.21|14.67
484|12.51|15.41|12.10|12.52|14.26|16.28|17.80|100.88|128.00
485|64.42|11.39|38.89|41.11|35.38|23.39|21.44|236.02|215.80
486|9.46|6.81|4.74|7.01|5.72|4.88|4.74|43.37|51.27
487|16.09|18.34|13.42|18.22|13.43|14.18|28.80|122.49|114.94
488|21.89|18.12|8.89|10.91|7.95|8.01|8.15|83.92|65.18
489|9.71|12.62|13.60|14.58|12.45|14.58|11.88|89.41|99.96
490|9.93|7.45|8.66|7.99|2.40|6.82|5.62|48.87|36.21
491|29.43|10.96|16.53|14.09|12.20|11.97|18.09|113.27|116.77
492|25.78|19.86|6.41|4.65|5.21|4.57|1.34|67.82|19.54
493|59.29|18.82|-21.08|10.65|27.17|16.37|15.26|126.47|99.35
494|24.48|16.88|11.96|18.96|6.73|13.19|6.36|98.56|42.02
495|14.75|11.80|10.13|11.18|12.90|10.65|7.73|79.14|44.08
496|30.99|22.24|28.70|19.44|18.69|19.86|22.71|162.63|105.65
497|17.37|26.31|17.41|27.88|15.42|17.55|15.73|137.67|146.76
498|32.99|58.47|65.54|67.59|66.69|65.81|22.95|380.03|179.04
499|22.63|34.87|21.25|21.78|21.30|22.59|31.95|176.36|162.90
500|44.65|16.35|17.72|19.08|18.47|19.32|20.58|156.18|110.66
501|15.71|8.88|9.40|8.80|8.80|8.24|3.59|63.44|27.71
502|28.54|29.29|30.10|59.67|61.97|62.79|65.35|337.71|533.16
503|15.55|14.46|13.83|13.28|10.52|12.92|13.19|93.74|89.70
504|14.08|8.35|8.47|8.48|7.52|9.18|3.51|59.60|67.58
505|5.35|1.72|1.31|1.31|1.32|1.31|1.61|13.92|8.90
506|18.99|14.33|5.58|1.85|1.64|0.88|6.66|49.93|112.76
507|30.42|3.37|1.62|0.82|0.84|0.56|0.57|38.19|23.88
508|33.28|21.81|20.16|20.68|20.19|19.15|21.76|157.03|169.21
509|32.55|9.69|2.76|4.00|10.94|4.39|4.60|68.93|84.93
510|7.09|7.09|30.61|28.30|27.28|22.57|24.16|147.10|118.00
511|27.13|9.23|8.82|11.88|9.91|5.60|11.88|84.44|66.50
512|42.54|27.83|30.98|32.76|33.23|34.32|33.61|235.27|248.88
513|25.14|32.90|22.96|22.73|32.90|26.87|24.96|188.46|236.82
514|20.06|18.89|17.03|19.58|22.37|19.15|19.30|136.38|128.99
515|27.33|9.83|1.28|1.98|4.03|4.03|3.14|51.62|24.45
516|7.70|7.24|7.24|7.24|7.24|7.24|7.24|51.16|53.57
517|90.36|81.88|67.92|73.13|75.29|61.13|69.78|519.48|478.50
518|20.37|23.99|8.73|5.61|7.78|3.74|3.18|73.40|17.65
519|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
520|17.79|18.07|16.14|11.08|19.18|13.62|16.63|112.50|77.73
521|38.75|37.16|33.98|35.50|35.01|37.11|39.96|257.48|247.58
522|15.33|13.95|10.74|9.46|10.37|11.18|10.26|81.30|72.88
523|15.70|14.03|16.75|11.98|11.85|15.90|11.98|98.20|107.54
524|29.07|23.64|13.56|5.88|7.01|6.06|10.71|95.94|93.55
525|10.92|3.84|2.35|1.21|1.21|1.21|1.32|22.05|8.90
526|7.38|5.68|5.39|5.51|6.26|5.62|5.51|41.34|39.18
527|34.11|14.82|5.32|2.46|1.32|0.72|1.46|60.22|7.54
528|29.50|23.19|4.10|11.55|1.75|12.21|1.75|84.05|131.92
529|46.92|45.69|45.23|44.26|40.61|34.03|34.88|291.62|187.30
530|36.29|31.51|31.24|25.38|27.18|26.55|31.08|209.24|196.48
531|35.89|36.60|34.71|29.41|27.84|30.06|21.05|215.57|219.64
532|16.34|13.25|7.92|7.04|5.37|3.23|3.51|56.66|19.55
533|46.58|8.83|6.24|8.16|8.43|9.04|9.42|96.70|52.83
534|5.43|1.64|7.52|7.51|7.83|7.63|7.54|45.09|39.99
535|1.54|1.64|1.64|1.64|1.59|1.84|1.88|11.79|10.55
536|13.83|13.05|15.77|17.32|13.98|17.05|48.13|139.12|133.63
537|0.56|0.56|0.56|0.56|0.56|1.55|1.55|5.88|10.94
538|32.58|23.52|9.47|19.57|6.72|5.53|17.47|114.87|44.19
539|30.20|28.94|22.08|22.37|22.45|21.09|21.75|168.87|114.97
540|62.16|46.94|26.19|0.44|0.44|2.41|0.44|139.04|3.11
541|32.99|5.85|5.91|16.34|18.38|22.12|22.48|124.06|161.76
542|5.97|4.31|5.80|5.56|6.81|3.85|3.00|35.29|21.44
543|0.54|0.57|3.35|3.68|3.73|2.56|2.41|16.85|15.70
544|16.42|16.95|17.27|17.27|17.14|16.63|16.39|118.08|115.08
545|263.52|263.52|263.52|221.78|221.78|221.78|221.78|1677.69|2553.70
546|0.46|0.46|0.46|0.46|0.46|0.46|0.46|3.22|3.22
547|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
548|17.52|14.99|14.40|16.27|15.90|14.79|14.46|108.32|110.75
549|64.42|25.78|20.67|15.33|22.25|44.12|31.53|224.09|160.02
550|31.35|24.44|11.45|10.36|15.79|11.20|11.64|116.23|149.95
551|5.47|2.05|9.48|4.99|5.72|5.92|4.99|38.63|31.53
552|32.41|32.17|31.40|29.67|33.82|29.72|28.97|218.16|204.53
553|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
554|17.22|13.56|22.33|8.34|6.43|5.29|5.25|78.42|72.63
555|8.13|4.25|2.25|2.50|3.24|3.29|1.21|24.87|9.35
556|29.17|20.57|8.46|3.47|5.72|5.44|4.50|77.34|11.38
557|31.82|15.62|15.30|14.73|16.15|14.71|14.67|122.98|91.15
558|15.68|13.26|14.81|16.27|18.00|26.69|64.10|168.80|148.41
559|35.87|35.66|31.05|32.67|33.05|35.03|30.77|234.09|193.90
560|18.07|5.32|2.93|2.87|3.34|2.78|3.70|39.02|50.49
561|18.20|15.18|18.24|19.36|18.62|15.36|19.39|124.34|124.52
562|27.32|32.02|26.12|31.47|26.30|26.49|27.72|197.45|214.52
563|43.99|37.50|24.84|24.52|26.10|25.64|30.97|213.56|185.26
564|0.96|0.95|0.95|0.95|0.95|0.95|0.95|6.64|6.65
565|10.49|7.26|6.50|4.80|4.59|4.80|4.01|42.46|20.02
566|31.61|24.33|26.36|26.36|26.36|25.64|25.64|186.28|78.15
567|1.38|0.84|4.03|4.55|4.54|5.41|4.47|25.22|18.67
568|37.22|9.47|3.36|0.78|0.72|0.72|0.72|52.98|16.98
569|25.19|5.09|3.24|2.32|5.18|9.47|5.30|55.79|60.92
570|17.38|13.98|15.93|13.59|13.94|14.47|17.02|106.31|92.67
571|3.91|1.55|0.77|0.83|0.91|0.81|0.79|9.56|5.12
572|1.03|1.03|1.03|1.03|1.03|1.03|1.03|7.22|7.22
573|33.25|41.97|34.99|25.39|25.40|40.46|28.25|229.71|339.14
574|4.49|5.18|8.01|6.99|5.18|10.33|10.32|50.51|68.23
575|20.48|15.62|14.69|13.58|17.99|22.50|12.65|117.51|92.05
576|46.93|13.92|26.72|28.58|17.78|23.58|20.06|177.56|132.68
577|9.08|7.51|4.10|4.02|4.93|2.92|4.79|37.36|24.31
578|5.19|20.84|3.34|4.08|3.29|3.53|3.67|43.94|36.68
579|19.53|12.88|11.79|6.89|3.64|2.19|1.73|58.65|12.16
580|33.27|34.80|32.66|35.22|33.81|33.86|33.84|237.46|227.45
581|657.79|188.43|85.48|32.07|32.58|36.26|36.26|1068.87|186.32
582|197.11|185.19|129.61|129.19|131.15|137.36|184.13|1093.75|949.09
583|5.71|4.77|26.45|47.11|44.80|27.77|67.40|224.02|117.79
584|60.51|26.77|13.49|12.02|15.03|15.03|15.03|157.88|72.67
585|42.48|43.08|40.15|40.53|39.58|39.96|38.33|284.11|275.05
586|37.21|33.10|30.22|33.59|32.56|40.51|40.13|247.32|204.32
587|15.20|18.13|16.86|16.33|17.95|17.21|22.90|124.58|128.25
588|64.10|38.19|9.02|56.75|21.36|14.99|53.20|257.61|385.01
589|1.04|1.03|1.04|0.79|0.78|0.83|0.83|6.34|5.51
590|11.12|7.68|5.20|3.94|5.99|4.94|4.19|43.07|20.87
591|58.81|69.95|58.76|67.67|68.83|67.34|67.15|458.50|427.08
592|1.90|1.67|1.98|1.85|1.89|2.18|2.47|13.95|13.21
593|50.32|29.58|42.78|46.98|69.58|41.23|40.94|321.39|254.86
594|15.55|13.79|12.19|14.51|11.67|11.01|10.11|88.84|78.82
595|18.37|10.04|6.07|7.02|3.71|4.68|4.68|54.56|24.92
596|22.95|3.51|2.87|4.93|9.35|6.83|6.90|57.33|55.89
597|18.94|18.51|18.76|18.24|19.62|18.94|20.01|133.01|166.66
598|7.18|1.40|4.81|5.17|7.28|5.34|5.24|36.41|35.59
599|24.92|41.21|29.35|25.21|35.73|24.63|33.31|214.35|167.17
600|21.96|24.89|10.98|11.03|10.89|17.58|13.34|110.68|112.98
601|19.77|17.79|9.75|6.63|17.49|12.88|10.70|95.01|78.77
602|20.19|12.07|12.54|47.24|48.24|46.97|12.43|199.68|198.81
603|11.08|12.42|8.21|11.75|15.03|14.14|12.96|85.59|83.54
604|24.52|23.94|23.67|34.95|34.95|35.84|83.78|261.66|492.90
605|34.78|1.68|1.64|3.76|4.03|24.81|4.65|75.36|20.93
606|27.34|14.51|10.04|2.64|6.46|7.74|8.03|76.76|68.18
607|30.71|29.16|32.99|27.70|24.26|24.74|24.47|194.02|170.52
608|46.07|39.17|29.34|37.27|32.59|35.33|100.01|319.78|879.03
609|25.09|18.92|5.71|4.95|6.48|7.39|7.83|76.37|49.02
610|20.43|23.24|23.20|22.60|22.21|22.50|24.31|158.50|157.20
611|3.92|3.92|3.76|1.26|1.22|4.62|4.24|22.94|8.57
612|3.37|0.59|3.56|3.47|4.22|4.01|3.30|22.53|24.62
613|32.44|27.56|35.61|32.44|34.91|33.85|34.55|231.36|225.83
614|31.29|12.41|3.91|3.92|1.85|1.85|1.85|57.07|41.57
615|22.06|16.60|18.58|42.61|16.95|17.24|21.04|155.08|152.18
616|50.51|23.50|19.49|15.69|13.94|12.92|11.94|147.98|27.92
617|12.79|13.53|14.83|14.25|15.57|15.40|22.02|108.39|172.99
618|20.19|13.11|10.58|9.20|11.65|11.82|11.82|88.37|95.42
619|28.05|27.15|36.21|35.62|39.64|25.34|31.16|223.18|139.27
620|31.45|30.22|18.22|12.49|13.98|12.99|7.30|126.64|50.71
621|23.00|20.43|15.96|13.84|13.23|15.18|15.19|116.83|91.76
622|8.27|11.13|9.63|10.19|11.57|10.74|12.34|73.87|86.27
623|0.93|0.93|8.35|7.71|13.17|8.75|8.24|48.08|46.56
624|5.97|3.16|4.18|1.80|1.95|1.14|0.86|19.06|6.75
625|0.56|0.56|0.56|5.57|11.83|14.41|13.96|47.45|76.48
626|49.78|6.90|8.27|5.55|5.33|5.33|5.33|86.49|41.69
627|0.46|0.46|0.46|2.01|0.47|0.55|1.07|5.48|3.99
628|1.34|4.29|9.65|9.65|9.65|9.65|9.65|53.90|67.71
629|14.35|5.54|2.22|2.27|1.77|1.88|1.77|29.81|11.81
630|12.31|12.73|9.40|16.13|15.92|16.25|15.13|97.86|104.04
631|14.32|8.04|8.14|6.55|6.80|6.98|7.20|58.03|85.10
632|1.67|0.92|1.86|2.04|1.23|2.01|3.35|13.09|11.00
633|11.45|9.53|10.58|12.78|13.42|14.33|16.51|88.61|95.94
634|44.78|45.63|45.00|42.47|46.09|48.12|47.53|319.63|396.63
635|36.32|32.03|24.63|22.56|31.39|20.57|22.29|189.79|167.48
636|7.80|2.70|6.75|6.68|6.88|11.34|18.65|60.80|52.47
637|49.63|18.14|27.04|39.87|46.86|54.14|61.21|296.89|412.99
638|0.45|1.71|0.44|0.44|0.44|0.44|0.44|4.38|3.57
639|17.97|5.11|30.44|25.10|24.13|22.58|22.03|147.35|71.46
640|28.80|9.02|5.24|6.59|15.41|17.85|18.39|101.30|132.95
641|40.13|40.33|38.89|38.53|38.14|40.08|40.73|276.83|305.02
642|34.17|28.64|15.76|11.54|9.55|9.29|16.50|125.46|68.75
643|9.69|9.55|8.85|8.92|9.01|9.24|8.38|63.63|25.98
644|18.46|8.49|2.51|1.72|1.93|2.98|1.93|38.02|17.84
645|1.28|6.80|3.58|3.42|3.42|1.79|3.34|23.63|34.31
646|0.46|0.46|0.46|0.46|0.46|0.46|0.50|3.26|3.28
647|55.42|50.14|45.14|45.69|40.47|37.06|22.68|296.58|263.55
648|0.87|0.59|3.20|2.91|3.04|3.05|5.55|19.21|11.01
649|35.51|37.40|37.21|38.67|36.12|52.86|65.27|303.04|358.12
650|20.32|9.24|8.45|7.32|9.58|9.21|6.83|70.94|67.75
651|62.48|39.66|38.27|33.93|43.01|53.92|43.15|314.42|289.06
652|74.34|41.79|15.10|21.91|20.05|13.28|12.44|198.91|93.01
653|1.72|0.76|0.66|0.65|0.66|0.65|0.56|5.66|3.76
654|32.92|33.13|24.25|34.03|23.82|33.75|23.37|205.28|315.93
655|117.04|79.87|79.87|76.45|76.17|74.12|81.11|584.63|548.74
656|22.62|10.56|9.03|10.71|6.80|6.25|6.07|72.04|34.37
657|25.84|14.02|10.65|5.54|4.64|5.29|3.63|69.60|20.89
658|751.97|217.86|56.19|26.99|0.44|0.44|0.44|1054.34|4.92
659|46.10|33.08|34.58|36.96|34.34|36.02|36.58|257.65|264.79
660|41.44|8.17|5.07|0.71|0.49|0.49|0.49|56.88|4.11
661|12.01|4.06|3.63|5.42|5.14|3.46|1.87|35.59|22.41
662|15.40|14.24|14.26|13.82|13.40|13.61|13.82|98.55|84.47
663|32.87|33.04|36.47|34.26|35.81|33.71|47.00|253.16|263.82
664|11.14|16.13|3.14|3.23|3.87|1.44|0.93|39.89|6.53
665|22.19|18.90|20.95|17.52|24.74|24.31|25.38|153.99|115.93
666|809.53|461.00|627.51|623.50|623.50|641.52|641.52|4428.08|2594.46
667|19.12|8.91|10.54|7.37|7.58|6.67|5.90|66.10|30.31
668|19.23|16.28|16.73|16.62|17.63|26.56|83.96|197.02|316.74
669|28.43|6.72|0.99|2.38|0.99|0.99|0.87|41.38|65.47
670|0.68|0.71|2.56|2.00|2.50|2.57|2.48|13.50|13.41
671|9.42|7.71|8.79|7.39|8.32|10.92|8.98|61.51|83.81
672|23.02|19.15|15.26|9.70|8.67|7.71|11.48|94.98|125.31
673|0.45|0.45|0.45|0.45|0.45|0.45|1.43|4.14|3.41
674|21.16|54.35|42.34|26.33|28.56|31.20|31.09|235.04|92.32
675|12.14|11.21|9.84|6.72|10.91|10.88|6.64|68.33|69.37
676|0.68|1.53|0.69|1.34|0.83|0.83|1.06|6.96|8.13
677|48.98|48.51|43.63|42.06|43.28|46.93|43.59|316.98|255.07
678|25.89|25.26|25.18|25.15|28.04|28.49|66.97|224.97|341.33
679|0.54|0.54|1.71|0.53|1.54|0.51|1.63|7.00|7.79
680|16.23|10.03|9.07|9.52|9.52|11.09|17.68|83.15|84.29
681|1.36|1.39|2.60|2.82|3.92|4.63|4.67|21.39|11.45
682|0.96|0.93|2.18|2.21|2.26|2.44|1.53|12.50|8.58
683|29.26|8.60|18.62|31.22|31.05|9.75|15.31|143.81|88.93
684|0.49|0.49|0.50|0.50|0.50|0.50|0.50|3.49|3.47
685|71.44|52.70|53.16|50.67|129.30|123.12|122.67|603.06|885.27
686|17.02|15.98|14.23|15.20|19.08|16.97|16.72|115.21|122.71
687|43.79|35.80|33.93|33.27|33.83|32.18|33.36|246.16|204.50
688|24.16|12.33|9.98|16.97|16.19|14.71|19.31|113.64|36.81
689|7.52|11.38|10.34|11.31|7.41|8.88|7.97|64.82|26.74
690|22.44|22.06|21.46|21.66|21.66|20.70|24.86|154.85|120.78
691|41.08|15.42|3.35|2.63|10.32|15.12|17.34|105.26|53.57
692|43.59|42.25|28.87|20.81|21.84|21.73|16.99|196.09|135.67
693|51.56|30.62|36.94|43.99|41.55|39.05|36.44|280.14|89.20
694|37.35|39.27|28.22|27.90|18.50|24.64|29.21|205.08|115.63
695|165.76|72.34|50.05|43.00|33.08|36.31|10.75|411.28|43.00
696|29.01|35.58|47.00|33.08|38.97|42.24|43.33|269.21|290.66
697|0.66|0.57|1.63|0.62|1.31|1.05|0.98|6.82|4.69
698|55.59|25.78|11.94|12.16|10.74|20.18|14.49|150.87|61.85
699|66.61|31.84|31.02|21.08|23.69|23.05|21.51|218.80|145.38
700|2.83|2.85|34.02|32.88|32.86|26.87|26.41|158.71|119.03
701|15.32|12.54|8.27|7.64|8.08|13.81|17.51|83.18|98.58
702|6.62|5.37|7.82|7.89|6.55|5.11|8.15|47.51|61.70
703|22.54|13.68|16.05|13.79|10.44|9.14|4.54|90.19|33.84
704|0.44|0.44|0.45|0.45|0.45|0.45|0.45|3.12|3.44
705|20.09|18.43|6.46|7.97|14.31|15.98|9.93|93.16|46.63
706|14.75|12.09|7.12|7.49|10.65|7.23|15.44|74.76|68.61
707|0.46|0.46|0.46|0.46|0.46|0.46|0.46|3.24|3.30
708|2.14|1.32|1.99|1.53|1.72|1.83|1.53|12.07|8.94
709|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
710|43.77|24.83|29.68|28.96|31.69|39.93|33.00|231.86|227.79
711|24.13|4.47|1.30|2.35|2.30|1.88|3.36|39.78|45.96
712|12.58|10.14|7.74|3.45|4.15|3.16|3.81|45.03|12.03
713|47.32|32.50|12.45|11.15|4.38|5.07|3.92|116.79|174.62
714|25.03|26.26|14.14|38.92|37.98|13.05|25.10|180.49|96.79
715|9.18|5.26|4.03|3.68|3.78|3.46|6.72|36.12|27.42
716|24.06|5.66|5.77|3.95|2.73|2.66|2.57|47.40|9.43
717|30.66|15.62|24.52|27.68|26.42|12.18|14.31|151.39|79.92
718|10.58|11.38|10.29|13.02|10.48|11.07|10.10|76.92|75.88
719|21.66|20.94|19.09|19.14|18.43|18.05|18.63|135.94|137.63
720|43.59|37.34|33.26|45.05|35.38|34.69|35.05|264.36|278.09
721|0.63|0.69|0.62|0.64|0.62|0.68|0.62|4.49|4.14
722|0.49|0.47|0.47|1.22|1.47|0.48|1.63|6.21|5.12
723|15.77|11.84|11.98|8.16|8.72|14.83|10.34|81.64|63.65
724|65.17|34.86|29.64|30.29|22.25|62.36|25.45|270.03|177.04
725|30.16|28.68|29.94|28.51|26.12|19.82|19.82|183.05|160.95
726|11.12|16.88|11.98|11.46|13.43|13.02|10.51|88.41|79.63
727|0.73|0.75|0.75|0.73|0.73|0.73|0.73|5.13|5.08
728|53.39|32.23|17.88|10.05|9.65|6.93|14.30|144.44|62.00
729|0.44|0.44|0.44|0.44|0.44|0.44|0.44|3.11|3.11
730|18.59|5.32|4.59|3.20|15.36|18.75|20.37|86.17|140.99
731|25.89|26.82|21.95|19.64|24.95|24.88|24.44|168.58|166.61
732|32.72|29.49|29.49|37.23|37.23|29.49|29.49|225.17|206.46
733|15.63|8.91|9.25|6.26|11.55|12.86|30.66|95.13|84.84
